2 , 3 , -10262.90 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -12.69 , 431.44 , -10.69 , -0.56
2 , 3 , -10109.61 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -34.12 , 431.40 , -32.12 , -0.60
2 , 3 , -10109.61 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -34.12 , 431.40 , -32.12 , -0.60
2 , 3 , -10683.69 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -37.06 , 431.16 , -35.06 , -0.84
2 , 3 , -10683.69 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -37.06 , 431.16 , -35.06 , -0.84
2 , 3 , -11054.94 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -17.36 , 431.55 , -15.36 , -0.45
2 , 3 , -11383.32 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -13.65 , 431.58 , -11.65 , -0.42
2 , 3 , -11396.52 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -16.94 , 431.93 , -14.94 , -0.07
2 , 3 , -11239.34 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -16.17 , 431.14 , -14.17 , -0.86
2 , 3 , -10458.37 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -13.26 , 431.44 , -11.26 , -0.56
2 , 3 , -10291.45 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -10.28 , 431.42 , -8.27 , -0.58
2 , 3 , -10479.32 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -12.71 , 431.94 , -10.71 , -0.06
2 , 3 , -11967.07 , 0.00 , 0.00 , 0.00 , 0.00 , 450.00 , -2.00 , 432.00 , -29.11 , 436.77 , -27.11 , 4.77
