2 , 1 , -11894.74 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10285.78 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11375.62 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11906.32 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11154.71 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10139.12 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10523.65 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11903.67 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10861.32 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11117.69 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10491.98 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11869.30 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11810.14 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10617.57 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11444.65 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11102.73 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11678.93 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11356.62 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10344.54 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11536.67 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11075.64 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10543.23 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11085.10 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -10892.51 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
2 , 1 , -11469.57 , 0.00 , 0.00 , 0.00 , 0.00 , 250.00 , -10.00 , 232.00 , -10.00 , 232.00 , -0.00 , 0.00
