4 , 2 , 11894.74 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 119.51 , 350.00 , 17.51 , -0.00
4 , 2 , 10285.78 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 115.04 , 350.00 , 13.04 , -0.00
4 , 2 , 11375.62 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 117.99 , 350.00 , 15.99 , -0.00
4 , 2 , 11906.32 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 119.54 , 350.00 , 17.54 , -0.00
4 , 2 , 11154.71 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 117.37 , 350.00 , 15.37 , -0.00
4 , 2 , 10139.12 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 114.66 , 350.00 , 12.66 , -0.00
4 , 2 , 10523.65 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 115.66 , 350.00 , 13.66 , -0.00
4 , 2 , 11903.67 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 119.53 , 350.00 , 17.53 , -0.00
4 , 2 , 10861.32 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 116.56 , 350.00 , 14.56 , -0.00
4 , 2 , 11117.69 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 117.27 , 350.00 , 15.27 , -0.00
4 , 2 , 10491.98 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 115.57 , 350.00 , 13.57 , -0.00
4 , 2 , 11869.30 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 119.43 , 350.00 , 17.43 , -0.00
4 , 2 , 11810.14 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 119.25 , 350.00 , 17.25 , -0.00
4 , 2 , 10617.57 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 115.91 , 350.00 , 13.91 , -0.00
4 , 2 , 11444.65 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 118.19 , 350.00 , 16.19 , -0.00
4 , 2 , 11102.73 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 117.22 , 350.00 , 15.22 , -0.00
4 , 2 , 11678.93 , 0.00 , 0.00 , 0.00 , 100.00 , 350.00 , 102.00 , 350.00 , 118.87 , 350.00 , 16.87 , -0.00
