1 , 3 , 0.00 , 10897.71 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 284.50 , 66.06 , -13.50 , 44.06
1 , 3 , 0.00 , 11624.51 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 194.65 , 129.86 , -103.35 , 107.86
1 , 3 , 0.00 , 10586.04 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 259.70 , 75.96 , -38.30 , 53.96
1 , 3 , 0.00 , 10146.03 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 260.75 , 93.91 , -37.25 , 71.91
1 , 3 , 0.00 , 11741.32 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 233.70 , 166.26 , -64.30 , 144.26
1 , 3 , 0.00 , 10262.90 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 195.20 , 161.69 , -102.80 , 139.69
1 , 3 , 0.00 , 10109.61 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 273.22 , 78.43 , -24.78 , 56.43
1 , 3 , 0.00 , 10683.69 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 245.45 , 106.66 , -52.55 , 84.66
1 , 3 , 0.00 , 11054.94 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 283.42 , 104.40 , -14.57 , 82.40
1 , 3 , 0.00 , 11383.32 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 222.47 , 95.76 , -75.53 , 73.76
1 , 3 , 0.00 , 11396.52 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 216.25 , 88.45 , -81.75 , 66.45
1 , 3 , 0.00 , 11948.70 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 270.13 , 100.16 , -27.87 , 78.16
1 , 3 , 0.00 , 11739.69 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 259.64 , 109.84 , -38.36 , 87.84
1 , 3 , 0.00 , 10291.45 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 298.00 , 22.00 , -0.00 , 0.00
1 , 3 , 0.00 , 10479.32 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 217.38 , 76.86 , -80.62 , 54.86
1 , 3 , 0.00 , 11967.07 , 0.00 , 0.00 , 300.00 , 40.00 , 298.00 , 22.00 , 237.28 , 115.47 , -60.72 , 93.47
